"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72509014739","2020-05-13T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","20","43","0.00",,"-0.04","3","40","30.09","FEW:02 36 SCT:04 65 BKN:07 100","30.06","10.00","35","310","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13505/13/20 00:54:02 METAR KBOS 130554Z 31014G20KT 10SM FEW036 SCT065 BKN100 06/M07 A3009 RMK AO2 SLP188 T00611067 10100 20061 53014 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","43",,,"-0.04","3","40","30.09","41","30.07","9.94","35","310",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672509 32666 63114 10061 21067 30182 40188 53014 90554 333 10100 20050 91020 555 91306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","23","41","0.00",,,,"49","30.10","FEW:02 65","30.07","10.00","34","290",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/13/20 01:54:02 METAR KBOS 130654Z 29011KT 10SM FEW065 05/M05 A3010 RMK AO2 SLP193 T00501050 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","25","39","0.00",,,,"57","30.13","CLR:00","30.10","10.00","34","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/13/20 02:54:02 METAR KBOS 130754Z 29010KT 10SM CLR 04/M04 A3013 RMK AO2 SLP202 T00391039 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T03:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","25","38","0.00",,"-0.06","3","60","30.15","FEW:02 100","30.12","10.00","33","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/13/20 03:54:02 METAR KBOS 130854Z 29008KT 10SM FEW100 03/M04 A3015 RMK AO2 SLP209 T00331039 53022 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T04:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","38",,,"-0.06","3","60","30.15",,"30.13","9.94","33","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 22908 10033 21039 30202 40209 53022 90854 555 91309=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T04:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","25","38","0.00",,,,"60","30.17","FEW:02 100","30.14","10.00","33","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/13/20 04:54:02 METAR KBOS 130954Z 29010KT 10SM FEW100 03/M04 A3017 RMK AO2 SLP216 T00331039 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T05:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","24","40","0.00",,,,"53","30.19","CLR:00","30.16","10.00","34","300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09605/13/20 05:54:02 METAR KBOS 131054Z 30010KT 10SM CLR 04/M04 A3019 RMK AO2 SLP223 T00441044 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T06:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","24","44","0.00",,"-0.06","1","45","30.20","CLR:00","30.18","10.00","36","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/13/20 06:54:02 METAR KBOS 131154Z 29010KT 10SM CLR 07/M04 A3021 RMK AO2 SLP228 T00671044 10067 20028 51019 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T07:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24","44",,,"-0.06","1","45","30.20",,"30.19","9.94","36","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 02910 10067 21044 30223 40228 51019 91154 333 10133 20028 555 91312=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","18","47","0.00",,,,"31","30.20","CLR:00","30.18","10.00","36","300",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09605/13/20 07:54:02 METAR KBOS 131254Z 30011KT 10SM CLR 08/M08 A3021 RMK AO2 SLP228 T00831078 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T08:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","16","49","0.00",,,,"27","30.19","FEW:02 50","30.17","10.00","37","310","30","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/13/20 08:54:02 METAR KBOS 131354Z 31015G26KT 10SM FEW050 09/M09 A3020 RMK AO2 PK WND 27026/1350 SLP224 T00941089 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T09:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","19","51","0.00",,"+0.02","8","28","30.19","FEW:02 55","30.16","10.00","39","300","25","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/13/20 09:54:02 METAR KBOS 131454Z 30013G22KT 10SM FEW055 11/M07 A3019 RMK AO2 SLP222 T01061072 58006 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T10:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","51",,,"+0.02","8","28","30.19","57","30.17","9.94","39","300",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472509 32766 23013 10106 21072 30216 40222 58006 91454 333 91022 555 91315=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T10:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","19","53","0.00",,,,"26","30.18","FEW:02 60","30.15","10.00","40","300","25","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/13/20 10:54:02 METAR KBOS 131554Z 30009G22KT 10SM FEW060 12/M07 A3018 RMK AO2 SLP219 T01171072 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T11:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","19","55","0.00",,,,"24","30.16","FEW:02 60 FEW:02 200","30.13","10.00","41","290","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/13/20 11:54:02 METAR KBOS 131654Z 29013G24KT 10SM FEW060 FEW200 13/M07 A3016 RMK AO2 SLP212 T01281072 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T12:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","19","56","0.00",,"+0.05","8","24","30.14","FEW:02 70","30.11","10.00","41","280","24","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13805/13/20 12:54:02 METAR KBOS 131754Z 28012G21KT 10SM FEW070 13/M07 A3014 RMK AO2 PK WND 27027/1724 SLP206 T01331072 10133 20067 58016 (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T13:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","56",,,"+0.05","8","24","30.14","74","30.12","9.94","41","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672509 32866 22812 10133 21072 30199 40206 58016 91754 333 10133 20067 91021 555 91318=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T13:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","19","58","0.00",,,,"22","30.13","FEW:02 70","30.10","10.00","42","280","25","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/13/20 13:54:02 METAR KBOS 131854Z 28016G22KT 10SM FEW070 14/M07 A3013 RMK AO2 PK WND 27030/1835 SLP202 T01441072 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T14:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","19","58","0.00",,,,"22","30.12","FEW:02 75","30.10","10.00","42","310","29","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/13/20 14:54:02 METAR KBOS 131954Z 31014G25KT 10SM FEW075 14/M07 A3013 RMK AO2 SLP201 T01441072 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T15:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","18","58","0.00",,"+0.02","6","21","30.12","FEW:02 75","30.09","10.00","42","290","26","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/13/20 15:54:02 METAR KBOS 132054Z 29018G23KT 10SM FEW075 14/M08 A3012 RMK AO2 PK WND 30029/2024 SLP200 T01441078 56007 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T16:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","58",,,"+0.02","6","21","30.12","74","30.10","9.94","42","290",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472509 32866 22918 10144 21078 30192 40200 56007 92054 333 91023 555 91321=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T16:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","16","59","0.00",,,,"18","30.13","FEW:02 80","30.10","10.00","42","310","28","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/13/20 16:54:02 METAR KBOS 132154Z 31013G24KT 10SM FEW080 15/M09 A3013 RMK AO2 PK WND 30027/2128 SLP202 T01501089 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T17:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","15","57","0.00",,,,"19","30.14","FEW:02 80 FEW:02 250","30.11","10.00","41","300","23","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/13/20 17:54:02 METAR KBOS 132254Z 30012G20KT 10SM FEW080 FEW250 14/M09 A3014 RMK AO2 SLP206 T01391094 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T18:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","16","56","0.00",,"-0.05","3","21","30.16","FEW:02 250","30.14","10.00","41","310","20","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/13/20 18:54:02 METAR KBOS 132354Z 31013G17KT 10SM FEW250 13/M09 A3017 RMK AO2 SLP215 T01331089 10156 20133 53016 (JJF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T19:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","56",,,"-0.05","3","21","30.16",,"30.15","9.94","41","310",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672509 32966 23113 10133 21089 30209 40215 53016 92354 333 10156 20028 91017 555 91400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T19:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","19","54","0.00",,,,"25","30.19","FEW:02 250","30.16","10.00","40","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/13/20 19:54:01 METAR KBOS 140054Z 30008KT 10SM FEW250 12/M07 A3019 RMK AO2 SLP224 T01221072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T20:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","19","53","0.00",,,,"26","30.22","FEW:02 250","30.19","10.00","40","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/13/20 20:54:01 METAR KBOS 140154Z 31008KT 10SM FEW250 12/M07 A3022 RMK AO2 SLP233 T01171072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T21:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","20","51","0.00",,"-0.06","1","29","30.23","CLR:00","30.20","10.00","39","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/13/20 21:54:01 METAR KBOS 140254Z 31004KT 10SM CLR 11/M07 A3023 RMK AO2 SLP237 T01061067 51021","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T22:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","51",,,"-0.06","1","29","30.23",,"30.21","9.94","39","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472509 32966 03104 10106 21067 30229 40237 51021 90254 555 91403=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T22:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","20","51","0.00",,,,"29","30.24","CLR:00","30.22","10.00","39","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/13/20 22:54:02 METAR KBOS 140354Z 27008KT 10SM CLR 11/M07 A3025 RMK AO2 SLP242 T01061067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T23:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","21","50","0.00",,,,"32","30.25","CLR:00","30.22","10.00","39","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/13/20 23:54:02 METAR KBOS 140454Z 26006KT 10SM CLR 10/M06 A3025 RMK AO2 SLP243 T01001061 401560028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-13T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,"20","49","33","30.17","30.11","38","12.7","0","-8.0","16","60","37","270","35","0.00",,"0.0","270","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:30.115 MINIMUM SEA LEVEL PRESSURE:30.07 TIME OF OCCURRENCE:0013 PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.7 24 HR AVG TEMP (F): 49DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0424","1857","2006-10-05"
"72509014739","2020-05-14T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","23","48","0.00",,"-0.02","1","37","30.25","CLR:00","30.23","10.00","38","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/14/20 00:54:02 METAR KBOS 140554Z 29008KT 10SM CLR 09/M05 A3026 RMK AO2 SLP245 T00891050 10133 20089 51008 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-14T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23","48",,,"-0.02","1","37","30.25",,"30.24","9.94","38","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32966 02908 10089 21050 30239 40245 51008 90554 333 10133 20028 555 91406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-14T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","24","48","0.00",,,,"39","30.27","CLR:00","30.24","10.00","39","270",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/14/20 01:54:02 METAR KBOS 140654Z 27011KT 10SM CLR 09/M04 A3027 RMK AO2 SLP250 T00891044 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-14T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","23","46","0.00",,,,"40","30.27","CLR:00","30.24","10.00","37","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/14/20 02:54:02 METAR KBOS 140754Z 29010KT 10SM CLR 08/M05 A3027 RMK AO2 SLP250 T00781050 (ETM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
